"","time","posX","posY","orientation","mac","signal","rawTime"
"11271",2006-02-11 15:37:30,1.08,12.19,225,"00:0f:a3:39:dd:cd",-74,1139693850149
"11272",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:90",-55,1139693850149
"11275",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:8a",-50,1139693850401
"11276",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:8a",-50,1139693850401
"11277",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:90",-50,1139693850401
"11278",2006-02-11 15:37:30,1.08,12.19,225,"00:0f:a3:39:e1:c0",-57,1139693850401
"11279",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:3b:c7:c6",-67,1139693850401
"11280",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:8d",-72,1139693850401
"11281",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:81",-72,1139693850401
"11282",2006-02-11 15:37:30,1.08,12.19,225,"00:0f:a3:39:dd:cd",-76,1139693850401
"11285",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:8a",-50,1139693850653
"11286",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:90",-57,1139693850653
"11287",2006-02-11 15:37:30,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693850653
"11288",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:3b:c7:c6",-70,1139693850653
"11289",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:8d",-75,1139693850653
"11290",2006-02-11 15:37:30,1.08,12.19,225,"00:0f:a3:39:dd:cd",-72,1139693850653
"11293",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:8a",-52,1139693850907
"11294",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:90",-50,1139693850907
"11295",2006-02-11 15:37:30,1.08,12.19,225,"00:0f:a3:39:e1:c0",-56,1139693850907
"11296",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693850907
"11297",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:81",-66,1139693850907
"11298",2006-02-11 15:37:30,1.08,12.19,225,"00:14:bf:b1:97:8d",-73,1139693850907
"11300",2006-02-11 15:37:30,1.08,12.19,225,"00:0f:a3:39:dd:cd",-74,1139693850907
"11303",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693851157
"11304",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:90",-54,1139693851157
"11305",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693851157
"11306",2006-02-11 15:37:31,1.08,12.19,225,"00:0f:a3:39:e1:c0",-57,1139693851157
"11307",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:3b:c7:c6",-68,1139693851157
"11308",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693851157
"11309",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:81",-65,1139693851157
"11310",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:8d",-72,1139693851157
"11311",2006-02-11 15:37:31,1.08,12.19,225,"00:0f:a3:39:dd:cd",-77,1139693851157
"11314",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693851409
"11315",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693851409
"11316",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:90",-53,1139693851409
"11317",2006-02-11 15:37:31,1.08,12.19,225,"00:0f:a3:39:e1:c0",-57,1139693851409
"11318",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:81",-69,1139693851409
"11319",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:8d",-72,1139693851409
"11321",2006-02-11 15:37:31,1.08,12.19,225,"00:0f:a3:39:dd:cd",-71,1139693851409
"11323",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:90",-50,1139693851661
"11324",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693851661
"11325",2006-02-11 15:37:31,1.08,12.19,225,"00:0f:a3:39:e1:c0",-56,1139693851661
"11326",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693851661
"11327",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:8d",-71,1139693851661
"11328",2006-02-11 15:37:31,1.08,12.19,225,"00:0f:a3:39:dd:cd",-71,1139693851661
"11329",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:81",-68,1139693851661
"11332",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693851913
"11333",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:90",-49,1139693851913
"11334",2006-02-11 15:37:31,1.08,12.19,225,"00:0f:a3:39:e1:c0",-57,1139693851913
"11335",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:3b:c7:c6",-70,1139693851913
"11336",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:8d",-73,1139693851913
"11337",2006-02-11 15:37:31,1.08,12.19,225,"00:14:bf:b1:97:81",-68,1139693851913
"11339",2006-02-11 15:37:31,1.08,12.19,225,"00:0f:a3:39:dd:cd",-74,1139693851913
"11341",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:8a",-52,1139693852165
"11342",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:90",-54,1139693852165
"11343",2006-02-11 15:37:32,1.08,12.19,225,"00:0f:a3:39:e1:c0",-56,1139693852165
"11344",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693852165
"11345",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:81",-69,1139693852165
"11346",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:8d",-72,1139693852165
"11347",2006-02-11 15:37:32,1.08,12.19,225,"00:0f:a3:39:dd:cd",-77,1139693852165
"11350",2006-02-11 15:37:32,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693852417
"11351",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:90",-58,1139693852417
"11352",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:3b:c7:c6",-70,1139693852417
"11353",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:81",-67,1139693852417
"11354",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:8d",-71,1139693852417
"11355",2006-02-11 15:37:32,1.08,12.19,225,"00:0f:a3:39:dd:cd",-73,1139693852417
"11358",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:90",-50,1139693852669
"11359",2006-02-11 15:37:32,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693852669
"11360",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693852669
"11361",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:81",-67,1139693852669
"11362",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:8d",-70,1139693852669
"11363",2006-02-11 15:37:32,1.08,12.19,225,"00:0f:a3:39:dd:cd",-71,1139693852669
"11366",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:90",-50,1139693852921
"11367",2006-02-11 15:37:32,1.08,12.19,225,"00:0f:a3:39:e1:c0",-56,1139693852921
"11368",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693852921
"11369",2006-02-11 15:37:32,1.08,12.19,225,"00:14:bf:b1:97:8d",-71,1139693852921
"11370",2006-02-11 15:37:32,1.08,12.19,225,"00:0f:a3:39:dd:cd",-72,1139693852921
"11373",2006-02-11 15:37:33,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693853173
"11374",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:90",-50,1139693853173
"11375",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:90",-52,1139693853173
"11376",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:3b:c7:c6",-68,1139693853173
"11377",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693853173
"11378",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:81",-67,1139693853173
"11379",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:8d",-73,1139693853173
"11380",2006-02-11 15:37:33,1.08,12.19,225,"00:0f:a3:39:dd:cd",-76,1139693853173
"11383",2006-02-11 15:37:33,1.08,12.19,225,"00:0f:a3:39:e1:c0",-50,1139693853425
"11384",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:8a",-47,1139693853425
"11385",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693853425
"11386",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:8d",-71,1139693853425
"11387",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:8d",-72,1139693853425
"11388",2006-02-11 15:37:33,1.08,12.19,225,"00:0f:a3:39:dd:cd",-74,1139693853425
"11390",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:90",-54,1139693853425
"11392",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693853677
"11393",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693853677
"11394",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:90",-58,1139693853677
"11395",2006-02-11 15:37:33,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693853677
"11396",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:8d",-73,1139693853677
"11397",2006-02-11 15:37:33,1.08,12.19,225,"00:0f:a3:39:dd:cd",-72,1139693853677
"11400",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:90",-50,1139693853929
"11401",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:8a",-51,1139693853929
"11402",2006-02-11 15:37:33,1.08,12.19,225,"00:0f:a3:39:e1:c0",-57,1139693853929
"11403",2006-02-11 15:37:33,1.08,12.19,225,"00:14:bf:b1:97:8d",-71,1139693853929
"11404",2006-02-11 15:37:33,1.08,12.19,225,"00:0f:a3:39:dd:cd",-71,1139693853929
"11405",2006-02-11 15:37:33,1.08,12.19,225,"00:0f:a3:39:dd:cd",-72,1139693853929
"11408",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693854185
"11409",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:90",-49,1139693854185
"11410",2006-02-11 15:37:34,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693854185
"11411",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:81",-67,1139693854185
"11412",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:8d",-74,1139693854185
"11413",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:3b:c7:c6",-68,1139693854185
"11415",2006-02-11 15:37:34,1.08,12.19,225,"00:0f:a3:39:dd:cd",-72,1139693854185
"11418",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:8a",-47,1139693854437
"11419",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:90",-48,1139693854437
"11420",2006-02-11 15:37:34,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693854437
"11421",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693854437
"11422",2006-02-11 15:37:34,1.08,12.19,225,"00:0f:a3:39:dd:cd",-71,1139693854437
"11425",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:90",-49,1139693854689
"11426",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:90",-51,1139693854689
"11427",2006-02-11 15:37:34,1.08,12.19,225,"00:0f:a3:39:e1:c0",-57,1139693854689
"11428",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:81",-65,1139693854689
"11429",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693854689
"11430",2006-02-11 15:37:34,1.08,12.19,225,"00:0f:a3:39:dd:cd",-72,1139693854689
"11431",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:8d",-74,1139693854689
"11434",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693854941
"11435",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693854941
"11436",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:90",-49,1139693854941
"11437",2006-02-11 15:37:34,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693854941
"11438",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:3b:c7:c6",-68,1139693854941
"11439",2006-02-11 15:37:34,1.08,12.19,225,"00:0f:a3:39:dd:cd",-72,1139693854941
"11440",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:8d",-74,1139693854941
"11441",2006-02-11 15:37:34,1.08,12.19,225,"00:14:bf:b1:97:81",-65,1139693854941
"11445",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:90",-49,1139693855193
"11446",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:8a",-47,1139693855193
"11447",2006-02-11 15:37:35,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693855193
"11448",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:8d",-72,1139693855193
"11449",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:81",-69,1139693855193
"11450",2006-02-11 15:37:35,1.08,12.19,225,"00:0f:a3:39:dd:cd",-73,1139693855193
"11453",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:8a",-46,1139693855445
"11454",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:90",-54,1139693855445
"11455",2006-02-11 15:37:35,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693855445
"11456",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:81",-63,1139693855445
"11457",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:8d",-73,1139693855445
"11458",2006-02-11 15:37:35,1.08,12.19,225,"00:0f:a3:39:dd:cd",-71,1139693855445
"11461",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:90",-48,1139693855697
"11462",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:8a",-52,1139693855697
"11463",2006-02-11 15:37:35,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693855697
"11464",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:81",-67,1139693855697
"11465",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:8d",-74,1139693855697
"11466",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693855697
"11467",2006-02-11 15:37:35,1.08,12.19,225,"00:0f:a3:39:dd:cd",-70,1139693855697
"11469",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693855949
"11470",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:90",-48,1139693855949
"11471",2006-02-11 15:37:35,1.08,12.19,225,"00:0f:a3:39:e1:c0",-51,1139693855949
"11472",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:b1:97:81",-66,1139693855949
"11473",2006-02-11 15:37:35,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693855949
"11474",2006-02-11 15:37:35,1.08,12.19,225,"00:0f:a3:39:dd:cd",-70,1139693855949
"11477",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:8a",-47,1139693856201
"11478",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:90",-49,1139693856201
"11479",2006-02-11 15:37:36,1.08,12.19,225,"00:0f:a3:39:e1:c0",-57,1139693856201
"11480",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:81",-68,1139693856201
"11481",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693856201
"11482",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:8d",-73,1139693856201
"11483",2006-02-11 15:37:36,1.08,12.19,225,"00:0f:a3:39:dd:cd",-75,1139693856201
"11486",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693856453
"11487",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:90",-53,1139693856453
"11488",2006-02-11 15:37:36,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693856453
"11489",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:8d",-72,1139693856453
"11490",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693856453
"11491",2006-02-11 15:37:36,1.08,12.19,225,"00:0f:a3:39:dd:cd",-76,1139693856453
"11493",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693856705
"11494",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693856705
"11495",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:90",-49,1139693856705
"11496",2006-02-11 15:37:36,1.08,12.19,225,"00:0f:a3:39:e1:c0",-56,1139693856705
"11497",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:81",-67,1139693856705
"11498",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:8d",-70,1139693856705
"11499",2006-02-11 15:37:36,1.08,12.19,225,"00:0f:a3:39:dd:cd",-75,1139693856705
"11501",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693856957
"11502",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:8a",-50,1139693856957
"11503",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:90",-49,1139693856957
"11504",2006-02-11 15:37:36,1.08,12.19,225,"00:0f:a3:39:e1:c0",-56,1139693856957
"11505",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:3b:c7:c6",-68,1139693856957
"11506",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:81",-66,1139693856957
"11507",2006-02-11 15:37:36,1.08,12.19,225,"00:14:bf:b1:97:8d",-71,1139693856957
"11508",2006-02-11 15:37:36,1.08,12.19,225,"00:0f:a3:39:dd:cd",-75,1139693856957
"11509",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:90",-58,1139693857209
"11510",2006-02-11 15:37:37,1.08,12.19,225,"00:0f:a3:39:e1:c0",-56,1139693857209
"11511",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:81",-67,1139693857209
"11512",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:3b:c7:c6",-68,1139693857209
"11513",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693857209
"11514",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:8a",-49,1139693857209
"11515",2006-02-11 15:37:37,1.08,12.19,225,"00:0f:a3:39:dd:cd",-76,1139693857209
"11517",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:90",-49,1139693857461
"11518",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:8a",-52,1139693857461
"11519",2006-02-11 15:37:37,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693857461
"11520",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:3b:c7:c6",-69,1139693857461
"11521",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:81",-68,1139693857461
"11522",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:81",-68,1139693857461
"11523",2006-02-11 15:37:37,1.08,12.19,225,"00:0f:a3:39:dd:cd",-71,1139693857461
"11525",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:90",-50,1139693857713
"11526",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693857713
"11527",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693857713
"11528",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:8a",-48,1139693857713
"11529",2006-02-11 15:37:37,1.08,12.19,225,"00:0f:a3:39:e1:c0",-55,1139693857713
"11530",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:81",-70,1139693857713
"11531",2006-02-11 15:37:37,1.08,12.19,225,"00:14:bf:b1:97:8d",-73,1139693857713
"11532",2006-02-11 15:37:37,1.08,12.19,225,"00:0f:a3:39:dd:cd",-71,1139693857713
"11534",2006-02-11 15:38:34,4.51,7.63,315,"00:0f:a3:39:e1:c0",-47,1139693914861
"11535",2006-02-11 15:38:34,4.51,7.63,315,"00:14:bf:b1:97:8a",-48,1139693914861
"11536",2006-02-11 15:38:34,4.51,7.63,315,"00:14:bf:b1:97:90",-55,1139693914861
"11537",2006-02-11 15:38:34,4.51,7.63,315,"00:14:bf:b1:97:8d",-60,1139693914861
"11538",2006-02-11 15:38:34,4.51,7.63,315,"00:0f:a3:39:dd:cd",-63,1139693914861
"11539",2006-02-11 15:38:34,4.51,7.63,315,"00:14:bf:3b:c7:c6",-67,1139693914861
"11541",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:8a",-49,1139693915113
"11542",2006-02-11 15:38:35,4.51,7.63,315,"00:0f:a3:39:e1:c0",-51,1139693915113
"11543",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:3b:c7:c6",-71,1139693915113
"11544",2006-02-11 15:38:35,4.51,7.63,315,"00:0f:a3:39:dd:cd",-70,1139693915113
"11545",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:90",-67,1139693915113
"11546",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:81",-66,1139693915113
"11548",2006-02-11 15:38:35,4.51,7.63,315,"00:0f:a3:39:e1:c0",-45,1139693915365
"11549",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:8a",-48,1139693915365
"11550",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:90",-57,1139693915365
"11551",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:8d",-60,1139693915365
"11552",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:81",-66,1139693915365
"11553",2006-02-11 15:38:35,4.51,7.63,315,"00:0f:a3:39:dd:cd",-61,1139693915365
"11555",2006-02-11 15:38:35,4.51,7.63,315,"00:0f:a3:39:e1:c0",-45,1139693915617
"11556",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:8a",-49,1139693915617
"11557",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:3b:c7:c6",-64,1139693915617
"11558",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:90",-60,1139693915617
"11559",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:81",-68,1139693915617
"11560",2006-02-11 15:38:35,4.51,7.63,315,"00:0f:a3:39:dd:cd",-64,1139693915617
"11561",2006-02-11 15:38:35,4.51,7.63,315,"00:0f:a3:39:e1:c0",-44,1139693915869
"11562",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:8a",-49,1139693915869
"11563",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:90",-57,1139693915869
"11564",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:3b:c7:c6",-64,1139693915869
"11565",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:8d",-66,1139693915869
"11566",2006-02-11 15:38:35,4.51,7.63,315,"00:14:bf:b1:97:81",-66,1139693915869
"11567",2006-02-11 15:38:35,4.51,7.63,315,"00:0f:a3:39:dd:cd",-62,1139693915869
"11570",2006-02-11 15:38:36,4.51,7.63,315,"00:0f:a3:39:e1:c0",-44,1139693916121
"11571",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:8d",-60,1139693916121
"11572",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:90",-63,1139693916121
"11573",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:81",-64,1139693916121
"11574",2006-02-11 15:38:36,4.51,7.63,315,"00:0f:a3:39:dd:cd",-61,1139693916121
"11577",2006-02-11 15:38:36,4.51,7.63,315,"00:0f:a3:39:e1:c0",-45,1139693916373
"11578",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:8a",-50,1139693916373
"11579",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:3b:c7:c6",-66,1139693916373
"11580",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:90",-63,1139693916373
"11581",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:81",-66,1139693916373
"11582",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:8d",-68,1139693916373
"11583",2006-02-11 15:38:36,4.51,7.63,315,"00:0f:a3:39:dd:cd",-64,1139693916373
"11585",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:8a",-49,1139693916625
"11586",2006-02-11 15:38:36,4.51,7.63,315,"00:0f:a3:39:e1:c0",-45,1139693916625
"11587",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:8d",-59,1139693916625
"11588",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:90",-61,1139693916625
"11589",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:3b:c7:c6",-65,1139693916625
"11590",2006-02-11 15:38:36,4.51,7.63,315,"00:0f:a3:39:dd:cd",-62,1139693916625
"11593",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:8a",-48,1139693916877
"11594",2006-02-11 15:38:36,4.51,7.63,315,"00:0f:a3:39:e1:c0",-46,1139693916877
"11595",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:3b:c7:c6",-64,1139693916877
"11596",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:90",-57,1139693916877
"11597",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:81",-64,1139693916877
"11598",2006-02-11 15:38:36,4.51,7.63,315,"00:14:bf:b1:97:8d",-69,1139693916877
"11599",2006-02-11 15:38:36,4.51,7.63,315,"00:0f:a3:39:dd:cd",-63,1139693916877
"11601",2006-02-11 15:38:37,4.51,7.63,315,"00:0f:a3:39:e1:c0",-45,1139693917129
"11602",2006-02-11 15:38:37,4.51,7.63,315,"00:14:bf:b1:97:8a",-48,1139693917129
"11603",2006-02-11 15:38:37,4.51,7.63,315,"00:14:bf:b1:97:90",-55,1139693917129
"11604",2006-02-11 15:38:37,4.51,7.63,315,"00:14:bf:b1:97:81",-64,1139693917129
"11605",2006-02-11 15:38:37,4.51,7.63,315,"00:0f:a3:39:dd:cd",-64,1139693917129
"11606",2006-02-11 15:38:37,4.51,7.63,315,"00:14:bf:b1:97:8d",-67,1139693917129
